127id,latitude,longitude,connection_order
61,31.59,40.49,26
61,31.306,40.458,27
61,31.024,40.406,28
61,30.746,40.333,29
61,30.473,40.24,30
61,30.205,40.128,31
61,29.943,39.997,32
61,29.689,39.848,33
61,29.443,39.682,34
61,29.207,39.499,35
61,28.981,39.3,36
61,28.767,39.086,37
61,28.564,38.858,38
61,28.373,38.616,39
61,28.197,38.362,40
61,28.034,38.097,41
61,27.885,37.821,42
61,27.752,37.537,43
61,27.634,37.243,44
61,27.533,36.943,45
61,27.448,36.636,46
61,27.379,36.325,47
61,27.327,36.009,48
61,27.293,35.69,49
61,27.276,35.37,50
61,27.276,35.05,51
61,27.293,34.73,52
61,27.327,34.411,53
61,27.379,34.095,54
61,27.448,33.784,55
61,27.533,33.477,56
61,27.634,33.177,57
61,27.752,32.883,58
61,27.885,32.599,59
61,28.034,32.323,60
61,28.197,32.058,61
61,28.373,31.804,62
61,28.564,31.562,63
61,28.767,31.334,64
61,28.981,31.12,65
61,29.207,30.921,66
61,29.443,30.738,67
61,29.689,30.572,68
61,29.943,30.423,69
61,30.205,30.292,70
61,30.473,30.18,71
61,30.746,30.087,72
61,31.024,30.014,73
61,31.306,29.962,74
61,31.59,29.93,75
61,31.875,29.919,76
61,32.159,29.929,77
61,32.443,29.961,78
61,32.725,30.014,79
61,33.003,30.088,80
61,33.276,30.184,81
61,33.544,30.301,82
61,33.805,30.439,83
61,34.058,30.598,84
61,34.302,30.776,85
61,34.536,30.974,86
61,34.758,31.19,87
61,34.969,31.424,88
61,35.166,31.676,89
61,35.35,31.943,90
61,35.518,32.225,91
61,35.671,32.521,92
61,35.808,32.829,93
61,35.928,33.148,94
61,36.03,33.477,95
61,36.115,33.813,96
61,36.181,34.157,97
61,36.229,34.505,98
61,36.257,34.857,99
61,36.267,35.21,100
62,37.517,35.78,1
62,37.507,36.139,2
62,37.478,36.497,3
62,37.431,36.851,4
62,37.365,37.2,5
62,37.28,37.542,6
62,37.177,37.876,7
62,37.057,38.2,8
62,36.92,38.513,9
62,36.767,38.813,10
62,36.598,39.099,11
62,36.414,39.37,12
62,36.216,39.625,13
62,36.005,39.862,14
62,35.782,40.082,15
62,35.548,40.282,16
62,35.304,40.462,17
62,35.051,40.622,18
62,34.789,40.762,19
62,34.521,40.88,20
62,34.248,40.976,21
62,33.97,41.051,22
62,33.688,41.104,23
62,33.404,41.136,24
62,33.119,41.145,25
62,32.834,41.133,26
62,32.551,41.1,27
62,32.269,41.046,28
62,31.991,40.971,29
62,31.718,40.876,30
62,31.45,40.762,31
62,31.189,40.629,32
62,30.935,40.478,33
62,30.69,40.308,34
62,30.454,40.123,35
62,30.228,39.921,36
62,30.014,39.704,37
62,29.811,39.472,38
62,29.621,39.227,39
62,29.445,38.97,40
62,29.282,38.702,41
62,29.134,38.423,42
62,29.001,38.134,43
62,28.884,37.837,44
62,28.782,37.533,45
62,28.697,37.223,46
62,28.629,36.908,47
62,28.577,36.588,48
62,28.543,36.266,49
62,28.526,35.942,50
62,28.526,35.618,51
62,28.543,35.294,52
62,28.577,34.972,53
62,28.629,34.652,54
62,28.697,34.337,55
62,28.782,34.027,56
62,28.884,33.723,57
62,29.001,33.426,58
62,29.134,33.137,59
62,29.282,32.858,60
62,29.445,32.59,61
62,29.621,32.333,62
62,29.811,32.088,63
62,30.014,31.856,64
62,30.228,31.639,65
62,30.454,31.437,66
62,30.69,31.252,67
62,30.935,31.082,68
62,31.189,30.931,69
62,31.45,30.798,70
62,31.718,30.684,71
62,31.991,30.589,72
62,32.269,30.514,73
62,32.551,30.46,74
62,32.834,30.427,75
62,33.119,30.415,76
62,33.404,30.424,77
62,33.688,30.456,78
62,33.97,30.509,79
62,34.248,30.584,80
62,34.521,30.68,81
62,34.789,30.798,82
62,35.051,30.938,83
62,35.304,31.098,84
62,35.548,31.278,85
62,35.782,31.478,86
62,36.005,31.698,87
62,36.216,31.935,88
62,36.414,32.19,89
62,36.598,32.461,90
62,36.767,32.747,91
62,36.92,33.047,92
62,37.057,33.36,93
62,37.177,33.684,94
62,37.28,34.018,95
62,37.365,34.36,96
62,37.431,34.709,97
62,37.478,35.063,98
62,37.507,35.421,99
62,37.517,35.78,100
63,35.067,32.44,1
63,35.057,32.788,2
63,35.029,33.134,3
63,34.981,33.478,4
63,34.915,33.816,5
63,34.831,34.148,6
63,34.729,34.472,7
63,34.609,34.786,8
63,34.473,35.09,9
63,34.32,35.382,10
63,34.152,35.66,11
63,33.968,35.924,12
63,33.771,36.172,13
63,33.561,36.403,14
63,33.339,36.617,15
63,33.105,36.812,16
63,32.862,36.989,17
63,32.609,37.146,18
63,32.348,37.282,19
63,32.081,37.399,20
63,31.808,37.494,21
63,31.53,37.568,22
63,31.248,37.621,23
63,30.965,37.653,24
63,30.68,37.664,25
63,30.395,37.654,26
63,30.111,37.623,27
63,29.829,37.572,28
63,29.551,37.501,29
63,29.277,37.41,30
63,29.009,37.3,31
63,28.747,37.171,32
63,28.493,37.024,33
63,28.247,36.86,34
63,28.011,36.68,35
63,27.784,36.484,36
63,27.569,36.273,37
63,27.366,36.047,38
63,27.175,35.809,39
63,26.998,35.558,40
63,26.835,35.296,41
63,26.687,35.023,42
63,26.553,34.742,43
63,26.435,34.452,44
63,26.333,34.154,45
63,26.248,33.851,46
63,26.179,33.543,47
63,26.127,33.231,48
63,26.093,32.915,49
63,26.076,32.599,50
63,26.076,32.281,51
63,26.093,31.965,52
63,26.127,31.649,53
63,26.179,31.337,54
63,26.248,31.029,55
63,26.333,30.726,56
63,26.435,30.428,57
63,26.553,30.138,58
63,26.687,29.857,59
63,26.835,29.584,60
63,26.998,29.322,61
63,27.175,29.071,62
63,27.366,28.833,63
63,27.569,28.607,64
63,27.784,28.396,65
63,28.011,28.2,66
63,28.247,28.02,67
63,28.493,27.856,68
63,28.747,27.709,69
63,29.009,27.58,70
63,29.277,27.47,71
63,29.551,27.379,72
63,29.829,27.308,73
63,30.111,27.257,74
63,30.395,27.226,75
63,30.68,27.216,76
63,30.965,27.227,77
63,31.248,27.259,78
63,31.53,27.312,79
63,31.808,27.386,80
63,32.081,27.481,81
63,32.348,27.598,82
63,32.609,27.734,83
63,32.862,27.891,84
63,33.105,28.068,85
63,33.339,28.263,86
63,33.561,28.477,87
63,33.771,28.708,88
63,33.968,28.956,89
63,34.152,29.22,90
63,34.32,29.498,91
63,34.473,29.79,92
63,34.609,30.094,93
63,34.729,30.408,94
63,34.831,30.732,95
63,34.915,31.064,96
63,34.981,31.402,97
63,35.029,31.746,98
63,35.057,32.092,99
63,35.067,32.44,100
64,15.237,106.63,1
64,15.227,106.93,2
64,15.2,107.22,3
64,15.154,107.51,4
64,15.09,107.8,5
64,15.008,108.08,6
64,14.909,108.36,7
64,14.793,108.63,8
64,14.66,108.89,9
64,14.512,109.14,10
64,14.348,109.38,11
64,14.169,109.61,12
64,13.977,109.83,13
64,13.771,110.03,14
64,13.553,110.22,15
64,13.324,110.39,16
64,13.085,110.55,17
64,12.836,110.69,18
64,12.579,110.82,19
64,12.314,110.93,20
64,12.043,111.02,21
64,11.767,111.09,22
64,11.488,111.15,23
64,11.205,111.19,24
64,10.92,111.2,25
64,10.635,111.2,26
64,10.351,111.19,27
64,10.068,111.15,28
64,9.788,111.1,29
64,9.512,111.02,30
64,9.2409,110.93,31
64,8.976,110.83,32
64,8.7182,110.71,33
64,8.4685,110.57,34
64,8.228,110.41,35
64,7.9976,110.24,36
64,7.7781,110.06,37
64,7.5705,109.86,38
64,7.3756,109.65,39
64,7.1941,109.43,40
64,7.0268,109.2,41
64,6.8743,108.95,42
64,6.7372,108.7,43
64,6.616,108.44,44
64,6.5112,108.18,45
64,6.4233,107.9,46
64,6.3525,107.63,47
64,6.2992,107.34,48
64,6.2635,107.06,49
64,6.2456,106.77,50
64,6.2456,106.49,51
64,6.2635,106.2,52
64,6.2992,105.92,53
64,6.3525,105.63,54
64,6.4233,105.36,55
64,6.5112,105.08,56
64,6.616,104.82,57
64,6.7372,104.56,58
64,6.8743,104.31,59
64,7.0268,104.06,60
64,7.1941,103.83,61
64,7.3756,103.61,62
64,7.5705,103.4,63
64,7.7781,103.2,64
64,7.9976,103.02,65
64,8.228,102.85,66
64,8.4685,102.69,67
64,8.7182,102.55,68
64,8.976,102.43,69
64,9.2409,102.33,70
64,9.512,102.24,71
64,9.788,102.16,72
64,10.068,102.11,73
64,10.351,102.07,74
64,10.635,102.06,75
64,10.92,102.06,76
64,11.205,102.07,77
64,11.488,102.11,78
64,11.767,102.17,79
64,12.043,102.24,80
64,12.314,102.33,81
64,12.579,102.44,82
64,12.836,102.57,83
64,13.085,102.71,84
64,13.324,102.87,85
64,13.553,103.04,86
64,13.771,103.23,87
64,13.977,103.43,88
64,14.169,103.65,89
64,14.348,103.88,90
64,14.512,104.12,91
64,14.66,104.37,92
64,14.793,104.63,93
64,14.909,104.9,94
64,15.008,105.18,95
64,15.09,105.46,96
64,15.154,105.75,97
64,15.2,106.04,98
64,15.227,106.33,99
64,15.237,106.63,100
65,23.947,103.33,1
65,23.937,103.64,2
65,23.909,103.95,3
65,23.863,104.26,4
65,23.798,104.56,5
65,23.715,104.86,6
65,23.615,105.15,7
65,23.497,105.44,8
65,23.363,105.71,9
65,23.213,105.97,10
65,23.047,106.23,11
65,22.867,106.47,12
65,22.672,106.69,13
65,22.465,106.9,14
65,22.245,107.1,15
65,22.014,107.28,16
65,21.773,107.44,17
65,21.523,107.59,18
65,21.264,107.72,19
65,20.998,107.83,20
65,20.727,107.92,21
65,20.45,107.99,22
65,20.169,108.05,23
65,19.886,108.08,24
65,19.602,108.1,25
65,19.317,108.09,26
65,19.032,108.07,27
65,18.75,108.03,28
65,18.471,107.97,29
65,18.195,107.89,30
65,17.926,107.8,31
65,17.662,107.68,32
65,17.405,107.55,33
65,17.157,107.4,34
65,16.918,107.24,35
65,16.69,107.06,36
65,16.472,106.87,37
65,16.266,106.67,38
65,16.073,106.45,39
65,15.893,106.22,40
65,15.728,105.98,41
65,15.577,105.73,42
65,15.441,105.47,43
65,15.322,105.2,44
65,15.218,104.92,45
65,15.131,104.64,46
65,15.061,104.35,47
65,15.008,104.06,48
65,14.973,103.77,49
65,14.956,103.48,50
65,14.956,103.18,51
65,14.973,102.89,52
65,15.008,102.6,53
65,15.061,102.31,54
65,15.131,102.02,55
65,15.218,101.74,56
65,15.322,101.46,57
65,15.441,101.19,58
65,15.577,100.93,59
65,15.728,100.68,60
65,15.893,100.44,61
65,16.073,100.21,62
65,16.266,99.993,63
65,16.472,99.788,64
65,16.69,99.596,65
65,16.918,99.418,66
65,17.157,99.255,67
65,17.405,99.108,68
65,17.662,98.978,69
65,17.926,98.864,70
65,18.195,98.768,71
65,18.471,98.689,72
65,18.75,98.629,73
65,19.032,98.588,74
65,19.317,98.565,75
65,19.602,98.562,76
65,19.886,98.577,77
65,20.169,98.612,78
65,20.45,98.666,79
65,20.727,98.739,80
65,20.998,98.831,81
65,21.264,98.941,82
65,21.523,99.07,83
65,21.773,99.216,84
65,22.014,99.38,85
65,22.245,99.56,86
65,22.465,99.757,87
65,22.672,99.969,88
65,22.867,100.19,89
65,23.047,100.43,90
65,23.213,100.69,91
65,23.363,100.95,92
65,23.497,101.22,93
65,23.615,101.51,94
65,23.715,101.8,95
65,23.798,102.1,96
65,23.863,102.4,97
65,23.909,102.71,98
65,23.937,103.02,99
65,23.947,103.33,100
66,19.487,106.01,1
66,19.477,106.31,2
66,19.45,106.61,3
66,19.403,106.91,4
66,19.339,107.21,5
66,19.257,107.49,6
66,19.157,107.78,7
66,19.04,108.05,8
66,18.907,108.32,9
66,18.758,108.58,10
66,18.593,108.82,11
66,18.413,109.05,12
66,18.22,109.28,13
66,18.013,109.48,14
66,17.795,109.67,15
66,17.565,109.85,16
66,17.324,110.01,17
66,17.075,110.16,18
66,16.817,110.28,19
66,16.552,110.39,20
66,16.281,110.48,21
66,16.004,110.56,22
66,15.724,110.61,23
66,15.441,110.65,24
66,15.157,110.66,25
66,14.872,110.66,26
66,14.587,110.64,27
66,14.305,110.6,28
66,14.025,110.55,29
66,13.749,110.47,30
66,13.479,110.38,31
66,13.214,110.27,32
66,12.957,110.14,33
66,12.708,110,34
66,12.469,109.84,35
66,12.239,109.67,36
66,12.02,109.48,37
66,11.814,109.28,38
66,11.62,109.07,39
66,11.439,108.84,40
66,11.273,108.61,41
66,11.121,108.36,42
66,10.984,108.11,43
66,10.864,107.84,44
66,10.76,107.57,45
66,10.672,107.3,46
66,10.602,107.02,47
66,10.549,106.73,48
66,10.513,106.44,49
66,10.496,106.15,50
66,10.496,105.87,51
66,10.513,105.58,52
66,10.549,105.29,53
66,10.602,105,54
66,10.672,104.72,55
66,10.76,104.45,56
66,10.864,104.18,57
66,10.984,103.91,58
66,11.121,103.66,59
66,11.273,103.41,60
66,11.439,103.18,61
66,11.62,102.95,62
66,11.814,102.74,63
66,12.02,102.54,64
66,12.239,102.35,65
66,12.469,102.18,66
66,12.708,102.02,67
66,12.957,101.88,68
66,13.214,101.75,69
66,13.479,101.64,70
66,13.749,101.55,71
66,14.025,101.47,72
66,14.305,101.42,73
66,14.587,101.38,74
66,14.872,101.36,75
66,15.157,101.36,76
66,15.441,101.37,77
66,15.724,101.41,78
66,16.004,101.46,79
66,16.281,101.54,80
66,16.552,101.63,81
66,16.817,101.74,82
66,17.075,101.86,83
66,17.324,102.01,84
66,17.565,102.17,85
66,17.795,102.35,86
66,18.013,102.54,87
66,18.22,102.74,88
66,18.413,102.97,89
66,18.593,103.2,90
66,18.758,103.44,91
66,18.907,103.7,92
66,19.04,103.97,93
66,19.157,104.24,94
66,19.257,104.53,95
66,19.339,104.81,96
66,19.403,105.11,97
66,19.45,105.41,98
66,19.477,105.71,99
66,19.487,106.01,100
67,35.747,32.32,1
67,35.737,32.671,2
67,35.709,33.02,3
67,35.661,33.366,4
67,35.595,33.708,5
67,35.511,34.042,6
67,35.408,34.369,7
67,35.289,34.686,8
67,35.152,34.992,9
67,34.999,35.286,10
67,34.83,35.566,11
67,34.647,35.832,12
67,34.45,36.082,13
67,34.24,36.315,14
67,34.017,36.53,15
67,33.783,36.727,16
67,33.54,36.904,17
67,33.287,37.062,18
67,33.026,37.199,19
67,32.758,37.316,20
67,32.485,37.412,21
67,32.207,37.486,22
67,31.925,37.539,23
67,31.642,37.571,24
67,31.357,37.582,25
67,31.072,37.571,26
67,30.788,37.54,27
67,30.507,37.488,28
67,30.228,37.415,29
67,29.955,37.323,30
67,29.687,37.212,31
67,29.425,37.082,32
67,29.171,36.934,33
67,28.925,36.769,34
67,28.689,36.587,35
67,28.463,36.389,36
67,28.248,36.177,37
67,28.045,35.95,38
67,27.854,35.71,39
67,27.677,35.457,40
67,27.514,35.193,41
67,27.366,34.919,42
67,27.232,34.636,43
67,27.115,34.344,44
67,27.013,34.045,45
67,26.928,33.74,46
67,26.859,33.429,47
67,26.807,33.115,48
67,26.773,32.798,49
67,26.756,32.48,50
67,26.756,32.16,51
67,26.773,31.842,52
67,26.807,31.525,53
67,26.859,31.211,54
67,26.928,30.9,55
67,27.013,30.595,56
67,27.115,30.296,57
67,27.232,30.004,58
67,27.366,29.721,59
67,27.514,29.447,60
67,27.677,29.183,61
67,27.854,28.93,62
67,28.045,28.69,63
67,28.248,28.463,64
67,28.463,28.251,65
67,28.689,28.053,66
67,28.925,27.871,67
67,29.171,27.706,68
67,29.425,27.558,69
67,29.687,27.428,70
67,29.955,27.317,71
67,30.228,27.225,72
67,30.507,27.152,73
67,30.788,27.1,74
67,31.072,27.069,75
67,31.357,27.058,76
67,31.642,27.069,77
67,31.925,27.101,78
67,32.207,27.154,79
67,32.485,27.228,80
67,32.758,27.324,81
67,33.026,27.441,82
67,33.287,27.578,83
67,33.54,27.736,84
67,33.783,27.913,85
67,34.017,28.11,86
67,34.24,28.325,87
67,34.45,28.558,88
67,34.647,28.808,89
67,34.83,29.074,90
67,34.999,29.354,91
67,35.152,29.648,92
67,35.289,29.954,93
67,35.408,30.271,94
67,35.511,30.598,95
67,35.595,30.932,96
67,35.661,31.274,97
67,35.709,31.62,98
67,35.737,31.969,99
67,35.747,32.32,100
68,34.457,32.56,1
68,34.447,32.905,2
68,34.419,33.249,3
68,34.371,33.59,4
68,34.305,33.926,5
68,34.221,34.255,6
68,34.119,34.577,7
68,34,34.889,8
68,33.863,35.191,9
68,33.711,35.481,10
68,33.542,35.757,11
68,33.36,36.019,12
68,33.163,36.266,13
68,32.953,36.496,14
68,32.73,36.708,15
68,32.497,36.903,16
68,32.254,37.078,17
68,32.001,37.234,18
68,31.741,37.37,19
68,31.473,37.486,20
68,31.2,37.581,21
68,30.922,37.655,22
68,30.641,37.709,23
68,30.357,37.741,24
68,30.072,37.752,25
68,29.787,37.742,26
68,29.503,37.712,27
68,29.222,37.661,28
68,28.943,37.591,29
68,28.67,37.501,30
68,28.401,37.391,31
68,28.139,37.264,32
68,27.885,37.118,33
68,27.639,36.956,34
68,27.402,36.776,35
68,27.176,36.581,36
68,26.961,36.372,37
68,26.757,36.148,38
68,26.567,35.911,39
68,26.389,35.661,40
68,26.226,35.401,41
68,26.077,35.13,42
68,25.944,34.85,43
68,25.826,34.561,44
68,25.724,34.266,45
68,25.638,33.964,46
68,25.569,33.657,47
68,25.518,33.346,48
68,25.483,33.033,49
68,25.466,32.718,50
68,25.466,32.402,51
68,25.483,32.087,52
68,25.518,31.774,53
68,25.569,31.463,54
68,25.638,31.156,55
68,25.724,30.854,56
68,25.826,30.559,57
68,25.944,30.27,58
68,26.077,29.99,59
68,26.226,29.719,60
68,26.389,29.459,61
68,26.567,29.209,62
68,26.757,28.972,63
68,26.961,28.748,64
68,27.176,28.539,65
68,27.402,28.344,66
68,27.639,28.164,67
68,27.885,28.002,68
68,28.139,27.856,69
68,28.401,27.729,70
68,28.67,27.619,71
68,28.943,27.529,72
68,29.222,27.459,73
68,29.503,27.408,74
68,29.787,27.378,75
68,30.072,27.368,76
68,30.357,27.379,77
68,30.641,27.411,78
68,30.922,27.465,79
68,31.2,27.539,80
68,31.473,27.634,81
68,31.741,27.75,82
68,32.001,27.886,83
68,32.254,28.042,84
68,32.497,28.217,85
68,32.73,28.412,86
68,32.953,28.624,87
68,33.163,28.854,88
68,33.36,29.101,89
68,33.542,29.363,90
68,33.711,29.639,91
68,33.863,29.929,92
68,34,30.231,93
68,34.119,30.543,94
68,34.221,30.865,95
68,34.305,31.194,96
68,34.371,31.53,97
68,34.419,31.871,98
68,34.447,32.215,99
68,34.457,32.56,100
69,18.557,-87.22,1
69,18.547,-86.919,2
69,18.52,-86.62,3
69,18.474,-86.324,4
69,18.409,-86.031,5
69,18.327,-85.743,6
69,18.228,-85.462,7
69,18.111,-85.188,8
69,17.978,-84.923,9
69,17.828,-84.668,10
69,17.664,-84.424,11
69,17.485,-84.191,12
69,17.291,-83.972,13
69,17.085,-83.766,14
69,16.867,-83.574,15
69,16.637,-83.398,16
69,16.397,-83.238,17
69,16.147,-83.094,18
69,15.889,-82.968,19
69,15.625,-82.859,20
69,15.353,-82.767,21
69,15.077,-82.694,22
69,14.797,-82.64,23
69,14.514,-82.604,24
69,14.23,-82.586,25
69,13.945,-82.587,26
69,13.66,-82.607,27
69,13.378,-82.645,28
69,13.098,-82.701,29
69,12.822,-82.775,30
69,12.551,-82.867,31
69,12.287,-82.976,32
69,12.03,-83.101,33
69,11.781,-83.243,34
69,11.541,-83.4,35
69,11.311,-83.572,36
69,11.092,-83.758,37
69,10.885,-83.958,38
69,10.691,-84.171,39
69,10.51,-84.395,40
69,10.343,-84.63,41
69,10.192,-84.875,42
69,10.055,-85.129,43
69,9.9343,-85.391,44
69,9.83,-85.661,45
69,9.7424,-85.936,46
69,9.672,-86.216,47
69,9.6189,-86.5,48
69,9.5834,-86.787,49
69,9.5656,-87.075,50
69,9.5656,-87.365,51
69,9.5834,-87.653,52
69,9.6189,-87.94,53
69,9.672,-88.224,54
69,9.7424,-88.504,55
69,9.83,-88.779,56
69,9.9343,-89.049,57
69,10.055,-89.311,58
69,10.192,-89.565,59
69,10.343,-89.81,60
69,10.51,-90.045,61
69,10.691,-90.269,62
69,10.885,-90.482,63
69,11.092,-90.682,64
69,11.311,-90.868,65
69,11.541,-91.04,66
69,11.781,-91.197,67
69,12.03,-91.339,68
69,12.287,-91.464,69
69,12.551,-91.573,70
69,12.822,-91.665,71
69,13.098,-91.739,72
69,13.378,-91.795,73
69,13.66,-91.833,74
69,13.945,-91.853,75
69,14.23,-91.854,76
69,14.514,-91.836,77
69,14.797,-91.8,78
69,15.077,-91.746,79
69,15.353,-91.673,80
69,15.625,-91.581,81
69,15.889,-91.472,82
69,16.147,-91.346,83
69,16.397,-91.202,84
69,16.637,-91.042,85
69,16.867,-90.866,86
69,17.085,-90.674,87
69,17.291,-90.468,88
69,17.485,-90.249,89
69,17.664,-90.016,90
69,17.828,-89.772,91
69,17.978,-89.517,92
69,18.111,-89.252,93
69,18.228,-88.978,94
69,18.327,-88.697,95
69,18.409,-88.409,96
69,18.474,-88.116,97
69,18.52,-87.82,98
69,18.547,-87.521,99
69,18.557,-87.22,100
70,18.167,-89.09,1
70,18.157,-88.79,2
70,18.13,-88.492,3
70,18.084,-88.196,4
70,18.019,-87.904,5
70,17.937,-87.617,6
70,17.838,-87.336,7
70,17.721,-87.063,8
70,17.588,-86.798,9
70,17.439,-86.544,10
70,17.274,-86.3,11
70,17.095,-86.068,12
70,16.902,-85.848,13
70,16.696,-85.643,14
70,16.477,-85.452,15
70,16.248,-85.276,16
70,16.008,-85.116,17
70,15.758,-84.972,18
70,15.501,-84.846,19
70,15.236,-84.737,20
70,14.965,-84.646,21
70,14.688,-84.572,22
70,14.408,-84.518,23
70,14.125,-84.482,24
70,13.841,-84.464,25
70,13.556,-84.465,26
70,13.271,-84.484,27
70,12.989,-84.522,28
70,12.709,-84.578,29
70,12.433,-84.652,30
70,12.163,-84.743,31
70,11.898,-84.852,32
70,11.641,-84.977,33
70,11.392,-85.118,34
70,11.152,-85.275,35
70,10.922,-85.447,36
70,10.703,-85.633,37
70,10.496,-85.832,38
70,10.302,-86.044,39
70,10.121,-86.268,40
70,9.9539,-86.503,41
70,9.8019,-86.748,42
70,9.6652,-87.002,43
70,9.5445,-87.263,44
70,9.4401,-87.532,45
70,9.3525,-87.807,46
70,9.282,-88.087,47
70,9.2289,-88.371,48
70,9.1934,-88.657,49
70,9.1756,-88.946,50
70,9.1756,-89.234,51
70,9.1934,-89.523,52
70,9.2289,-89.809,53
70,9.282,-90.093,54
70,9.3525,-90.373,55
70,9.4401,-90.648,56
70,9.5445,-90.917,57
70,9.6652,-91.178,58
70,9.8019,-91.432,59
70,9.9539,-91.677,60
70,10.121,-91.912,61
70,10.302,-92.136,62
70,10.496,-92.348,63
70,10.703,-92.547,64
70,10.922,-92.733,65
70,11.152,-92.905,66
70,11.392,-93.062,67
70,11.641,-93.203,68
70,11.898,-93.328,69
70,12.163,-93.437,70
70,12.433,-93.528,71
70,12.709,-93.602,72
70,12.989,-93.658,73
70,13.271,-93.696,74
70,13.556,-93.715,75
70,13.841,-93.716,76
70,14.125,-93.698,77
70,14.408,-93.662,78
70,14.688,-93.608,79
70,14.965,-93.534,80
70,15.236,-93.443,81
70,15.501,-93.334,82
70,15.758,-93.208,83
70,16.008,-93.064,84
70,16.248,-92.904,85
70,16.477,-92.728,86
70,16.696,-92.537,87
70,16.902,-92.332,88
70,17.095,-92.112,89
70,17.274,-91.88,90
70,17.439,-91.636,91
70,17.588,-91.382,92
70,17.721,-91.117,93
70,17.838,-90.844,94
70,17.937,-90.563,95
70,18.019,-90.276,96
70,18.084,-89.984,97
70,18.13,-89.688,98
70,18.157,-89.39,99
70,18.167,-89.09,100
71,34.927,48.19,1
71,34.917,48.537,2
71,34.889,48.883,3
71,34.841,49.226,4
71,34.775,49.564,5
71,34.691,49.895,6
71,34.589,50.218,7
71,34.469,50.532,8
71,34.333,50.836,9
71,34.18,51.127,10
71,34.012,51.405,11
71,33.829,51.668,12
71,33.632,51.916,13
71,33.421,52.147,14
71,33.199,52.36,15
71,32.966,52.555,16
71,32.722,52.732,17
71,32.47,52.888,18
71,32.209,53.025,19
71,31.941,53.141,20
71,31.668,53.236,21
71,31.39,53.311,22
71,31.109,53.364,23
71,30.825,53.396,24
71,30.54,53.407,25
71,30.255,53.397,26
71,29.971,53.366,27
71,29.69,53.315,28
71,29.412,53.244,29
71,29.138,53.153,30
71,28.87,53.043,31
71,28.608,52.915,32
71,28.353,52.768,33
71,28.107,52.605,34
71,27.871,52.424,35
71,27.645,52.229,36
71,27.43,52.018,37
71,27.226,51.793,38
71,27.036,51.555,39
71,26.859,51.304,40
71,26.695,51.042,41
71,26.547,50.77,42
71,26.413,50.489,43
71,26.295,50.199,44
71,26.193,49.902,45
71,26.108,49.599,46
71,26.039,49.292,47
71,25.988,48.98,48
71,25.953,48.665,49
71,25.936,48.348,50
71,25.936,48.032,51
71,25.953,47.715,52
71,25.988,47.4,53
71,26.039,47.088,54
71,26.108,46.781,55
71,26.193,46.478,56
71,26.295,46.181,57
71,26.413,45.891,58
71,26.547,45.61,59
71,26.695,45.338,60
71,26.859,45.076,61
71,27.036,44.825,62
71,27.226,44.587,63
71,27.43,44.362,64
71,27.645,44.151,65
71,27.871,43.956,66
71,28.107,43.775,67
71,28.353,43.612,68
71,28.608,43.465,69
71,28.87,43.337,70
71,29.138,43.227,71
71,29.412,43.136,72
71,29.69,43.065,73
71,29.971,43.014,74
71,30.255,42.983,75
71,30.54,42.973,76
71,30.825,42.984,77
71,31.109,43.016,78
71,31.39,43.069,79
71,31.668,43.144,80
71,31.941,43.239,81
71,32.209,43.355,82
71,32.47,43.492,83
71,32.722,43.648,84
71,32.966,43.825,85
71,33.199,44.02,86
71,33.421,44.233,87
71,33.632,44.464,88
71,33.829,44.712,89
71,34.012,44.975,90
71,34.18,45.253,91
71,34.333,45.544,92
71,34.469,45.848,93
71,34.589,46.162,94
71,34.691,46.485,95
71,34.775,46.816,96
71,34.841,47.154,97
71,34.889,47.497,98
71,34.917,47.843,99
71,34.927,48.19,100
72,39.657,45.99,1
72,39.647,46.36,2
72,39.618,46.728,3
72,39.57,47.093,4
72,39.504,47.452,5
72,39.419,47.805,6
72,39.316,48.148,7
72,39.195,48.482,8
72,39.057,48.804,9
72,38.903,49.112,10
72,38.734,49.406,11
72,38.549,49.685,12
72,38.351,49.946,13
72,38.14,50.189,14
72,37.916,50.414,15
72,37.681,50.618,16
72,37.437,50.803,17
72,37.183,50.966,18
72,36.921,51.108,19
72,36.653,51.228,20
72,36.379,51.325,21
72,36.1,51.401,22
72,35.818,51.454,23
72,35.535,51.484,24
72,35.25,51.493,25
72,34.965,51.479,26
72,34.681,51.444,27
72,34.4,51.387,28
72,34.122,51.309,29
72,33.849,51.21,30
72,33.582,51.092,31
72,33.321,50.955,32
72,33.067,50.798,33
72,32.823,50.624,34
72,32.587,50.433,35
72,32.362,50.226,36
72,32.148,50.003,37
72,31.947,49.766,38
72,31.757,49.515,39
72,31.581,49.251,40
72,31.419,48.976,41
72,31.272,48.691,42
72,31.139,48.396,43
72,31.022,48.092,44
72,30.921,47.781,45
72,30.836,47.464,46
72,30.768,47.142,47
72,30.717,46.816,48
72,30.683,46.487,49
72,30.666,46.156,50
72,30.666,45.824,51
72,30.683,45.493,52
72,30.717,45.164,53
72,30.768,44.838,54
72,30.836,44.516,55
72,30.921,44.199,56
72,31.022,43.888,57
72,31.139,43.584,58
72,31.272,43.289,59
72,31.419,43.004,60
72,31.581,42.729,61
72,31.757,42.465,62
72,31.947,42.214,63
72,32.148,41.977,64
72,32.362,41.754,65
72,32.587,41.547,66
72,32.823,41.356,67
72,33.067,41.182,68
72,33.321,41.025,69
