"city_or_region","latitude","longitude","connection_order"
"Tisza River","47.613","25.706","16"
"Tisza River","47.366","25.915","17"
"Tisza River","47.109","26.098","18"
"Tisza River","46.845","26.255","19"
"Tisza River","46.574","26.386","20"
"Tisza River","46.299","26.491","21"
"Tisza River","46.019","26.569","22"
"Tisza River","45.736","26.621","23"
"Tisza River","45.452","26.647","24"
"Tisza River","45.167","26.647","25"
"Tisza River","44.882","26.622","26"
"Tisza River","44.599","26.572","27"
"Tisza River","44.319","26.497","28"
"Tisza River","44.043","26.398","29"
"Tisza River","43.772","26.277","30"
"Tisza River","43.507","26.133","31"
"Tisza River","43.248","25.968","32"
"Tisza River","42.997","25.781","33"
"Tisza River","42.756","25.576","34"
"Tisza River","42.523","25.351","35"
"Tisza River","42.301","25.109","36"
"Tisza River","42.091","24.85","37"
"Tisza River","41.892","24.575","38"
"Tisza River","41.706","24.285","39"
"Tisza River","41.533","23.982","40"
"Tisza River","41.374","23.666","41"
"Tisza River","41.229","23.34","42"
"Tisza River","41.099","23.002","43"
"Tisza River","40.985","22.656","44"
"Tisza River","40.886","22.303","45"
"Tisza River","40.803","21.942","46"
"Tisza River","40.736","21.576","47"
"Tisza River","40.686","21.206","48"
"Tisza River","40.652","20.833","49"
"Tisza River","40.635","20.458","50"
"Tisza River","40.635","20.082","51"
"Tisza River","40.652","19.707","52"
"Tisza River","40.686","19.334","53"
"Tisza River","40.736","18.964","54"
"Tisza River","40.803","18.598","55"
"Tisza River","40.886","18.237","56"
"Tisza River","40.985","17.884","57"
"Tisza River","41.099","17.538","58"
"Tisza River","41.229","17.2","59"
"Tisza River","41.374","16.874","60"
"Tisza River","41.533","16.558","61"
"Tisza River","41.706","16.255","62"
"Tisza River","41.892","15.965","63"
"Tisza River","42.091","15.69","64"
"Tisza River","42.301","15.431","65"
"Tisza River","42.523","15.189","66"
"Tisza River","42.756","14.964","67"
"Tisza River","42.997","14.759","68"
"Tisza River","43.248","14.572","69"
"Tisza River","43.507","14.407","70"
"Tisza River","43.772","14.263","71"
"Tisza River","44.043","14.142","72"
"Tisza River","44.319","14.043","73"
"Tisza River","44.599","13.968","74"
"Tisza River","44.882","13.918","75"
"Tisza River","45.167","13.893","76"
"Tisza River","45.452","13.893","77"
"Tisza River","45.736","13.919","78"
"Tisza River","46.019","13.971","79"
"Tisza River","46.299","14.049","80"
"Tisza River","46.574","14.154","81"
"Tisza River","46.845","14.285","82"
"Tisza River","47.109","14.442","83"
"Tisza River","47.366","14.625","84"
"Tisza River","47.613","14.834","85"
"Tisza River","47.851","15.067","86"
"Tisza River","48.078","15.325","87"
"Tisza River","48.293","15.606","88"
"Tisza River","48.495","15.909","89"
"Tisza River","48.683","16.233","90"
"Tisza River","48.856","16.576","91"
"Tisza River","49.013","16.938","92"
"Tisza River","49.154","17.317","93"
"Tisza River","49.277","17.71","94"
"Tisza River","49.383","18.116","95"
"Tisza River","49.47","18.534","96"
"Tisza River","49.538","18.96","97"
"Tisza River","49.587","19.393","98"
"Tisza River","49.617","19.83","99"
"Tisza River","49.627","20.27","100"
"Izmir","42.917","27.14","1"
"Izmir","42.907","27.529","2"
"Izmir","42.878","27.916","3"
"Izmir","42.83","28.299","4"
"Izmir","42.763","28.677","5"
"Izmir","42.677","29.047","6"
"Izmir","42.573","29.408","7"
"Izmir","42.452","29.757","8"
"Izmir","42.313","30.095","9"
"Izmir","42.158","30.418","10"
"Izmir","41.988","30.726","11"
"Izmir","41.802","31.016","12"
"Izmir","41.603","31.289","13"
"Izmir","41.39","31.543","14"
"Izmir","41.166","31.776","15"
"Izmir","40.93","31.989","16"
"Izmir","40.684","32.18","17"
"Izmir","40.43","32.349","18"
"Izmir","40.168","32.495","19"
"Izmir","39.899","32.618","20"
"Izmir","39.624","32.718","21"
"Izmir","39.345","32.794","22"
"Izmir","39.063","32.847","23"
"Izmir","38.779","32.876","24"
"Izmir","38.494","32.882","25"
"Izmir","38.209","32.866","26"
"Izmir","37.926","32.826","27"
"Izmir","37.645","32.764","28"
"Izmir","37.368","32.681","29"
"Izmir","37.095","32.576","30"
"Izmir","36.828","32.451","31"
"Izmir","36.568","32.306","32"
"Izmir","36.316","32.141","33"
"Izmir","36.072","31.959","34"
"Izmir","35.837","31.758","35"
"Izmir","35.613","31.541","36"
"Izmir","35.4","31.308","37"
"Izmir","35.199","31.061","38"
"Izmir","35.011","30.799","39"
"Izmir","34.836","30.525","40"
"Izmir","34.675","30.239","41"
"Izmir","34.528","29.942","42"
"Izmir","34.396","29.635","43"
"Izmir","34.28","29.32","44"
"Izmir","34.18","28.997","45"
"Izmir","34.095","28.668","46"
"Izmir","34.028","28.334","47"
"Izmir","33.977","27.996","48"
"Izmir","33.943","27.655","49"
"Izmir","33.926","27.312","50"
"Izmir","33.926","26.968","51"
"Izmir","33.943","26.625","52"
"Izmir","33.977","26.284","53"
"Izmir","34.028","25.946","54"
"Izmir","34.095","25.612","55"
"Izmir","34.18","25.283","56"
"Izmir","34.28","24.96","57"
"Izmir","34.396","24.645","58"
"Izmir","34.528","24.338","59"
"Izmir","34.675","24.041","60"
"Izmir","34.836","23.755","61"
"Izmir","35.011","23.481","62"
"Izmir","35.199","23.219","63"
"Izmir","35.4","22.972","64"
"Izmir","35.613","22.739","65"
"Izmir","35.837","22.522","66"
"Izmir","36.072","22.321","67"
"Izmir","36.316","22.139","68"
"Izmir","36.568","21.974","69"
"Izmir","36.828","21.829","70"
"Izmir","37.095","21.704","71"
"Izmir","37.368","21.599","72"
"Izmir","37.645","21.516","73"
"Izmir","37.926","21.454","74"
"Izmir","38.209","21.414","75"
"Izmir","38.494","21.398","76"
"Izmir","38.779","21.404","77"
"Izmir","39.063","21.433","78"
"Izmir","39.345","21.486","79"
"Izmir","39.624","21.562","80"
"Izmir","39.899","21.662","81"
"Izmir","40.168","21.785","82"
"Izmir","40.43","21.931","83"
"Izmir","40.684","22.1","84"
"Izmir","40.93","22.291","85"
"Izmir","41.166","22.504","86"
"Izmir","41.39","22.737","87"
"Izmir","41.603","22.991","88"
"Izmir","41.802","23.264","89"
"Izmir","41.988","23.554","90"
"Izmir","42.158","23.862","91"
"Izmir","42.313","24.185","92"
"Izmir","42.452","24.523","93"
"Izmir","42.573","24.872","94"
"Izmir","42.677","25.233","95"
"Izmir","42.763","25.603","96"
"Izmir","42.83","25.981","97"
"Izmir","42.878","26.364","98"
"Izmir","42.907","26.751","99"
"Izmir","42.917","27.14","100"
"Ankara","44.427","32.86","1"
"Ankara","44.417","33.259","2"
"Ankara","44.388","33.656","3"
"Ankara","44.34","34.049","4"
"Ankara","44.272","34.436","5"
"Ankara","44.186","34.815","6"
"Ankara","44.082","35.185","7"
"Ankara","43.96","35.543","8"
"Ankara","43.821","35.888","9"
"Ankara","43.666","36.219","10"
"Ankara","43.495","36.534","11"
"Ankara","43.309","36.831","12"
"Ankara","43.109","37.11","13"
"Ankara","42.896","37.369","14"
"Ankara","42.671","37.607","15"
"Ankara","42.435","37.824","16"
"Ankara","42.189","38.018","17"
"Ankara","41.934","38.19","18"
"Ankara","41.671","38.338","19"
"Ankara","41.401","38.463","20"
"Ankara","41.127","38.564","21"
"Ankara","40.848","38.641","22"
"Ankara","40.565","38.693","23"
"Ankara","40.281","38.722","24"
"Nomonhan","43.405","119.83","48"
"Nomonhan","43.372","119.44","49"
"Nomonhan","43.355","119.05","50"
"Nomonhan","43.355","118.65","51"
"Nomonhan","43.372","118.26","52"
"Nomonhan","43.405","117.87","53"
"Nomonhan","43.455","117.49","54"
"Nomonhan","43.522","117.1","55"
"Nomonhan","43.604","116.73","56"
"Nomonhan","43.702","116.36","57"
"Nomonhan","43.816","116","58"
"Nomonhan","43.945","115.64","59"
"Nomonhan","44.089","115.3","60"
"Nomonhan","44.247","114.97","61"
"Nomonhan","44.419","114.65","62"
"Nomonhan","44.604","114.35","63"
"Nomonhan","44.802","114.06","64"
"Nomonhan","45.011","113.79","65"
"Nomonhan","45.232","113.53","66"
"Nomonhan","45.463","113.29","67"
"Nomonhan","45.704","113.08","68"
"Nomonhan","45.954","112.88","69"
"Nomonhan","46.212","112.7","70"
"Nomonhan","46.476","112.55","71"
"Nomonhan","46.747","112.42","72"
"Nomonhan","47.022","112.31","73"
"Nomonhan","47.302","112.23","74"
"Nomonhan","47.585","112.18","75"
"Nomonhan","47.869","112.15","76"
"Nomonhan","48.154","112.14","77"
"Nomonhan","48.439","112.17","78"
"Nomonhan","48.722","112.22","79"
"Nomonhan","49.002","112.3","80"
"Nomonhan","49.278","112.4","81"
"Nomonhan","49.549","112.54","82"
"Nomonhan","49.814","112.7","83"
"Nomonhan","50.072","112.89","84"
"Nomonhan","50.32","113.11","85"
"Nomonhan","50.559","113.35","86"
"Nomonhan","50.787","113.62","87"
"Nomonhan","51.004","113.92","88"
"Nomonhan","51.207","114.24","89"
"Nomonhan","51.396","114.58","90"
"Nomonhan","51.57","114.94","91"
"Nomonhan","51.728","115.32","92"
"Nomonhan","51.87","115.72","93"
"Nomonhan","51.995","116.14","94"
"Nomonhan","52.101","116.57","95"
"Nomonhan","52.189","117.01","96"
"Nomonhan","52.258","117.46","97"
"Nomonhan","52.307","117.92","98"
"Nomonhan","52.337","118.38","99"
"Nomonhan","52.347","118.85","100"
"river Khalkhin Gol","52.207","118.88","1"
"river Khalkhin Gol","52.197","119.34","2"
"river Khalkhin Gol","52.167","119.81","3"
"river Khalkhin Gol","52.118","120.26","4"
"river Khalkhin Gol","52.049","120.71","5"
"river Khalkhin Gol","51.961","121.16","6"
"river Khalkhin Gol","51.855","121.58","7"
"river Khalkhin Gol","51.73","122","8"
"river Khalkhin Gol","51.589","122.4","9"
"river Khalkhin Gol","51.43","122.78","10"
"river Khalkhin Gol","51.256","123.14","11"
"river Khalkhin Gol","51.067","123.48","12"
"river Khalkhin Gol","50.864","123.8","13"
"river Khalkhin Gol","50.648","124.09","14"
"river Khalkhin Gol","50.42","124.36","15"
"river Khalkhin Gol","50.181","124.6","16"
"river Khalkhin Gol","49.932","124.82","17"
"river Khalkhin Gol","49.675","125.01","18"
"river Khalkhin Gol","49.41","125.17","19"
"river Khalkhin Gol","49.139","125.31","20"
"river Khalkhin Gol","48.863","125.41","21"
"river Khalkhin Gol","48.582","125.49","22"
"river Khalkhin Gol","48.299","125.54","23"
"river Khalkhin Gol","48.015","125.57","24"
"river Khalkhin Gol","47.73","125.57","25"
"river Khalkhin Gol","47.446","125.54","26"
"river Khalkhin Gol","47.163","125.48","27"
"river Khalkhin Gol","46.883","125.4","28"
"river Khalkhin Gol","46.608","125.29","29"
"river Khalkhin Gol","46.337","125.16","30"
"river Khalkhin Gol","46.072","125.01","31"
"river Khalkhin Gol","45.815","124.84","32"
"river Khalkhin Gol","45.565","124.64","33"
"river Khalkhin Gol","45.324","124.42","34"
"river Khalkhin Gol","45.093","124.19","35"
"river Khalkhin Gol","44.872","123.93","36"
"river Khalkhin Gol","44.662","123.66","37"
"river Khalkhin Gol","44.464","123.37","38"
"river Khalkhin Gol","44.279","123.07","39"
"river Khalkhin Gol","44.107","122.75","40"
"river Khalkhin Gol","43.949","122.42","41"
"river Khalkhin Gol","43.805","122.08","42"
"river Khalkhin Gol","43.676","121.73","43"
"river Khalkhin Gol","43.562","121.37","44"
"river Khalkhin Gol","43.464","121","45"
"river Khalkhin Gol","43.382","120.62","46"
"river Khalkhin Gol","43.315","120.24","47"
"river Khalkhin Gol","43.266","119.85","48"
"river Khalkhin Gol","43.232","119.47","49"
"river Khalkhin Gol","43.215","119.08","50"
"river Khalkhin Gol","43.215","118.68","51"
"river Khalkhin Gol","43.232","118.29","52"
"river Khalkhin Gol","43.266","117.91","53"
"river Khalkhin Gol","43.315","117.52","54"
"river Khalkhin Gol","43.382","117.14","55"
"river Khalkhin Gol","43.464","116.76","56"
"river Khalkhin Gol","43.562","116.39","57"
"river Khalkhin Gol","43.676","116.03","58"
"river Khalkhin Gol","43.805","115.68","59"
"river Khalkhin Gol","43.949","115.34","60"
"river Khalkhin Gol","44.107","115.01","61"
"river Khalkhin Gol","44.279","114.69","62"
"river Khalkhin Gol","44.464","114.39","63"
"river Khalkhin Gol","44.662","114.1","64"
"river Khalkhin Gol","44.872","113.83","65"
"river Khalkhin Gol","45.093","113.57","66"
"river Khalkhin Gol","45.324","113.34","67"
"river Khalkhin Gol","45.565","113.12","68"
"river Khalkhin Gol","45.815","112.92","69"
"river Khalkhin Gol","46.072","112.75","70"
"river Khalkhin Gol","46.337","112.6","71"
"river Khalkhin Gol","46.608","112.47","72"
"river Khalkhin Gol","46.883","112.36","73"
"river Khalkhin Gol","47.163","112.28","74"
"river Khalkhin Gol","47.446","112.22","75"
"river Khalkhin Gol","47.73","112.19","76"
"river Khalkhin Gol","48.015","112.19","77"
"river Khalkhin Gol","48.299","112.22","78"
"river Khalkhin Gol","48.582","112.27","79"
"river Khalkhin Gol","48.863","112.35","80"
"river Khalkhin Gol","49.139","112.45","81"
"river Khalkhin Gol","49.41","112.59","82"
"river Khalkhin Gol","49.675","112.75","83"
"river Khalkhin Gol","49.932","112.94","84"
"river Khalkhin Gol","50.181","113.16","85"
"river Khalkhin Gol","50.42","113.4","86"
"river Khalkhin Gol","50.648","113.67","87"
"river Khalkhin Gol","50.864","113.96","88"
"river Khalkhin Gol","51.067","114.28","89"
"river Khalkhin Gol","51.256","114.62","90"
"river Khalkhin Gol","51.43","114.98","91"
"river Khalkhin Gol","51.589","115.36","92"
"river Khalkhin Gol","51.73","115.76","93"
"river Khalkhin Gol","51.855","116.18","94"
"river Khalkhin Gol","51.961","116.6","95"
"river Khalkhin Gol","52.049","117.05","96"
"river Khalkhin Gol","52.118","117.5","97"
"river Khalkhin Gol","52.167","117.95","98"
"river Khalkhin Gol","52.197","118.42","99"
"river Khalkhin Gol","52.207","118.88","100"
"Tamsagbulag","51.747","117.32","1"
"Tamsagbulag","51.737","117.78","2"
"Tamsagbulag","51.707","118.24","3"
"Tamsagbulag","51.658","118.69","4"
"Tamsagbulag","51.589","119.14","5"
"Tamsagbulag","51.501","119.57","6"
"Tamsagbulag","51.395","120","7"
"Tamsagbulag","51.271","120.41","8"
"Tamsagbulag","51.13","120.8","9"
"Tamsagbulag","50.971","121.18","10"
"Tamsagbulag","50.798","121.54","11"
"Tamsagbulag","50.609","121.87","12"
"Tamsagbulag","50.406","122.19","13"
"Tamsagbulag","50.19","122.48","14"
"Tamsagbulag","49.962","122.75","15"
"Tamsagbulag","49.723","122.99","16"
"Tamsagbulag","49.475","123.2","17"
"Tamsagbulag","49.218","123.39","18"
"Tamsagbulag","48.953","123.55","19"
"Tamsagbulag","48.682","123.69","20"
"Tamsagbulag","48.406","123.8","21"
"Tamsagbulag","48.126","123.87","22"
"Tamsagbulag","47.843","123.93","23"
"Tamsagbulag","47.558","123.95","24"
"Tamsagbulag","47.273","123.95","25"
"Tamsagbulag","46.989","123.92","26"
"Tamsagbulag","46.706","123.86","27"
"Tamsagbulag","46.426","123.78","28"
"Tamsagbulag","46.151","123.68","29"
"Tamsagbulag","45.88","123.55","30"
"Tamsagbulag","45.615","123.4","31"
"Tamsagbulag","45.357","123.23","32"
"Tamsagbulag","45.107","123.03","33"
"Tamsagbulag","44.866","122.82","34"
"Tamsagbulag","44.635","122.58","35"
"Tamsagbulag","44.414","122.33","36"
"Tamsagbulag","44.204","122.06","37"
"Tamsagbulag","44.006","121.78","38"
"Tamsagbulag","43.82","121.47","39"
"Tamsagbulag","43.648","121.16","40"
"Tamsagbulag","43.49","120.83","41"
"Tamsagbulag","43.346","120.49","42"
"Tamsagbulag","43.217","120.15","43"
"Tamsagbulag","43.103","119.79","44"
"Tamsagbulag","43.004","119.42","45"
"Tamsagbulag","42.922","119.05","46"
"Tamsagbulag","42.856","118.67","47"
"Tamsagbulag","42.806","118.29","48"
"Tamsagbulag","42.772","117.9","49"
"Tamsagbulag","42.755","117.51","50"
"Tamsagbulag","42.755","117.13","51"
"Tamsagbulag","42.772","116.74","52"
"Tamsagbulag","42.806","116.35","53"
"Tamsagbulag","42.856","115.97","54"
"Tamsagbulag","42.922","115.59","55"
"Tamsagbulag","43.004","115.22","56"
"Tamsagbulag","43.103","114.85","57"
"Tamsagbulag","43.217","114.49","58"
"Tamsagbulag","43.346","114.15","59"
"Tamsagbulag","43.49","113.81","60"
"Tamsagbulag","43.648","113.48","61"
"Tamsagbulag","43.82","113.17","62"
"Tamsagbulag","44.006","112.86","63"
"Tamsagbulag","44.204","112.58","64"
"Tamsagbulag","44.414","112.31","65"
"Tamsagbulag","44.635","112.06","66"
"Tamsagbulag","44.866","111.82","67"
"Tamsagbulag","45.107","111.61","68"
"Tamsagbulag","45.357","111.41","69"
"Tamsagbulag","45.615","111.24","70"
"Tamsagbulag","45.88","111.09","71"
"Tamsagbulag","46.151","110.96","72"
"Tamsagbulag","46.426","110.86","73"
"Tamsagbulag","46.706","110.78","74"
"Tamsagbulag","46.989","110.72","75"
"Tamsagbulag","47.273","110.69","76"
"Tamsagbulag","47.558","110.69","77"
"Tamsagbulag","47.843","110.71","78"
"Tamsagbulag","48.126","110.77","79"
"Tamsagbulag","48.406","110.84","80"
"Tamsagbulag","48.682","110.95","81"
"Tamsagbulag","48.953","111.09","82"
"Tamsagbulag","49.218","111.25","83"
"Tamsagbulag","49.475","111.44","84"
"Tamsagbulag","49.723","111.65","85"
"Tamsagbulag","49.962","111.89","86"
"Tamsagbulag","50.19","112.16","87"
"Tamsagbulag","50.406","112.45","88"
"Tamsagbulag","50.609","112.77","89"
"Tamsagbulag","50.798","113.1","90"
"Tamsagbulag","50.971","113.46","91"
"Tamsagbulag","51.13","113.84","92"
"Tamsagbulag","51.271","114.23","93"
"Tamsagbulag","51.395","114.64","94"
"Tamsagbulag","51.501","115.07","95"
"Tamsagbulag","51.589","115.5","96"
"Tamsagbulag","51.658","115.95","97"
"Tamsagbulag","51.707","116.4","98"
"Tamsagbulag","51.737","116.86","99"
"Tamsagbulag","51.747","117.32","100"
"Lake Khasan","46.947","130.61","1"
"Lake Khasan","46.937","131.03","2"
"Lake Khasan","46.908","131.44","3"
"Lake Khasan","46.859","131.85","4"
"Lake Khasan","46.791","132.26","5"
"Lake Khasan","46.705","132.65","6"
"Lake Khasan","46.6","133.04","7"
"Lake Khasan","46.477","133.41","8"
"Lake Khasan","46.338","133.77","9"
"Lake Khasan","46.181","134.12","10"
"Lake Khasan","46.009","134.45","11"
"Lake Khasan","45.822","134.76","12"
"Lake Khasan","45.622","135.05","13"
"Lake Khasan","45.408","135.32","14"
"Lake Khasan","45.182","135.56","15"
"Lake Khasan","44.945","135.79","16"
"Lake Khasan","44.698","135.99","17"
"Lake Khasan","44.442","136.16","18"
"Lake Khasan","44.179","136.32","19"
"Lake Khasan","43.909","136.44","20"
"Lake Khasan","43.634","136.55","21"
"Lake Khasan","43.354","136.62","22"
"Lake Khasan","43.072","136.68","23"
"Lake Khasan","42.787","136.7","24"
"Lake Khasan","42.502","136.71","25"
"Lake Khasan","42.218","136.69","26"
"Lake Khasan","41.935","136.64","27"
"Lake Khasan","41.654","136.57","28"
"Lake Khasan","41.378","136.48","29"
"Lake Khasan","41.106","136.37","30"
"Lake Khasan","40.84","136.23","31"
"Lake Khasan","40.581","136.07","32"
"Lake Khasan","40.329","135.9","33"
"Lake Khasan","40.087","135.7","34"
"Lake Khasan","39.853","135.49","35"
"Lake Khasan","39.631","135.26","36"
"Lake Khasan","39.419","135.01","37"
"Lake Khasan","39.219","134.75","38"
"Lake Khasan","39.032","134.47","39"
"Lake Khasan","38.858","134.18","40"
"Lake Khasan","38.698","133.88","41"
"Lake Khasan","38.553","133.56","42"
"Lake Khasan","38.422","133.24","43"
"Lake Khasan","38.307","132.91","44"
"Lake Khasan","38.207","132.57","45"
"Lake Khasan","38.124","132.22","46"
"Lake Khasan","38.057","131.87","47"
"Lake Khasan","38.006","131.51","48"
"Lake Khasan","37.972","131.15","49"
"Lake Khasan","37.956","130.79","50"
"Lake Khasan","37.956","130.43","51"
"Lake Khasan","37.972","130.07","52"
"Lake Khasan","38.006","129.71","53"
"Lake Khasan","38.057","129.35","54"
"Lake Khasan","38.124","129","55"
"Lake Khasan","38.207","128.65","56"
"Lake Khasan","38.307","128.31","57"
"Lake Khasan","38.422","127.98","58"
"Lake Khasan","38.553","127.66","59"
"Lake Khasan","38.698","127.34","60"
"Lake Khasan","38.858","127.04","61"
"Lake Khasan","39.032","126.75","62"
"Lake Khasan","39.219","126.47","63"
"Lake Khasan","39.419","126.21","64"
